ReceptionTime,ts,tsys0,tsys1,tsys2,tsys3,tsys4,tsys5,tsys6,tsys7,tsys8,tsys9,tsys10,tsys11,tsys12,tsys13,tsys14,tsys15
1518047584.78101,1518047584.4521,20.861916,20.873812,20.859701,20.822079,20.862411,20.932793,20.856979,20.704762,20.852047,20.892156,20.75923,20.801153,20.923566,20.983319,20.871209,20.889061
1518047645.17197,1518047644.84002,20.871089,20.889325,20.871472,20.834961,20.877638,20.94618,20.868486,20.722622,20.864213,20.908631,20.772195,20.815036,20.93631,20.998768,20.889956,20.903435
1518047705.5549,1518047705.2237,20.888896,20.90241,20.883919,20.850676,20.890023,20.957066,20.883404,20.735814,20.876649,20.919366,20.785363,20.830064,20.95175,21.015632,20.90146,20.917741
1518047765.95218,1518047765.61366,20.897867,20.910031,20.898802,20.864703,20.897264,20.973495,20.89859,20.74339,20.890302,20.933004,20.800286,20.842867,20.963953,21.028382,20.91601,20.928808
1518047826.30689,1518047825.97469,20.909602,20.923588,20.907934,20.874482,20.913843,20.986476,20.907018,20.760437,20.904833,20.945494,20.813454,20.854188,20.974066,21.043357,20.932183,20.947094
1518047886.69547,1518047886.35538,20.92154,20.936199,20.919568,20.888576,20.924467,20.9954,20.920597,20.773221,20.919701,20.960954,20.828916,20.874335,20.992403,21.057387,20.943755,20.959644
1518047947.0992,1518047946.72941,20.935096,20.948743,20.936884,20.898961,20.936918,21.008854,20.934511,20.78472,20.930176,20.974456,20.840192,20.88862,21.007302,21.070473,20.959995,20.972194
1518048007.45585,1518048007.12031,20.946628,20.961152,20.946963,20.916831,20.948759,21.020887,20.944343,20.798789,20.945651,20.989105,20.853425,20.898457,21.018088,21.087065,20.970009,20.98724
1518048067.81618,1518048067.48247,20.955193,20.972414,20.957243,20.931801,20.96466,21.036638,20.960196,20.809137,20.957815,20.997881,20.866456,20.906407,21.034267,21.10042,20.982797,20.999655
1518048128.20506,1518048127.87344,20.970299,20.982597,20.973408,20.944882,20.976839,21.049482,20.969091,20.825911,20.966059,21.014419,20.879486,20.926889,21.046468,21.111143,20.997074,21.015577
1518048188.60088,1518048188.26149,20.983921,20.998848,20.984703,20.953985,20.987664,21.058608,20.984742,20.836461,20.985182,21.026704,20.892853,20.937466,21.059544,21.127532,21.010876,21.02745
1518048248.95165,1518048248.61869,20.993766,21.01193,20.997418,20.966256,20.99761,21.072668,21.000392,20.849379,20.99498,21.041689,20.902979,20.951547,21.068914,21.141964,21.027857,21.041685
1518048309.3404,1518048309.00726,21.008533,21.021707,21.008712,20.982101,21.008435,21.085713,21.010624,20.864257,21.008696,21.05323,20.918506,20.966166,21.088663,21.155317,21.039359,21.054165
1518048369.69938,1518048369.36702,21.020064,21.036204,21.019059,20.992551,21.026228,21.099096,21.023398,20.874875,21.020791,21.063017,20.931062,20.974788,21.097694,21.169411,21.049101,21.067657
1518048430.05744,1518048429.72764,21.028627,21.043823,21.037453,21.003877,21.036646,21.107275,21.032827,20.886979,21.032277,21.075098,20.945643,20.99237,21.105378,21.182898,21.063104,21.081148
1518048490.43045,1518048490.10123,21.042517,21.054139,21.044486,21.014866,21.048147,21.122414,21.048743,20.898746,21.045384,21.08286,20.955768,20.999511,21.121149,21.198475,21.076228,21.09356
1518048550.77872,1518048550.44732,21.052024,21.066882,21.057942,21.027136,21.060526,21.13485,21.060512,20.913014,21.058423,21.09764,20.966096,21.013252,21.134628,21.208791,21.087796,21.102936
1518048611.1158,1518048610.7825,21.064632,21.078209,21.068153,21.038664,21.074326,21.145731,21.072014,20.92478,21.067747,21.112218,20.976626,21.024838,21.146624,21.22194,21.100986,21.116628
1518048671.49848,1518048671.15825,21.072655,21.087378,21.07931,21.046349,21.084202,21.15668,21.082579,20.934314,21.078421,21.125445,20.99026,21.038175,21.158889,21.233133,21.113771,21.131197
1518048731.86739,1518048731.53245,21.085869,21.098906,21.092495,21.061786,21.092455,21.165465,21.093277,20.945538,21.090513,21.135365,21.001329,21.049625,21.16893,21.245606,21.124999,21.141044
1518048792.20281,1518048791.86307,21.092611,21.108883,21.104193,21.072976,21.103277,21.178711,21.105848,20.958047,21.105105,21.147512,21.010103,21.057775,21.183216,21.256259,21.133589,21.153994
1518048852.57736,1518048852.24245,21.107307,21.116366,21.116025,21.082143,21.113288,21.190402,21.116345,20.969338,21.114089,21.155542,21.024479,21.069157,21.192313,21.267923,21.147117,21.158445
1518048912.95145,1518048912.62227,21.114318,21.122636,21.126099,21.091985,21.125192,21.198984,21.123633,20.979006,21.123074,21.166946,21.02981,21.077441,21.199389,21.277833,21.15645,21.172473
1518048973.32928,1518048972.99511,21.126116,21.132343,21.1357,21.103309,21.133309,21.208309,21.137272,20.991379,21.133139,21.17673,21.039664,21.092393,21.212663,21.288485,21.163349,21.182117
1518049033.71128,1518049033.36917,21.128947,21.141511,21.142325,21.10924,21.147106,21.219796,21.148036,20.999762,21.144689,21.189348,21.050664,21.100744,21.224455,21.300081,21.173832,21.194661
1518049094.06701,1518049093.72747,21.13825,21.150477,21.154427,21.115711,21.154005,21.228513,21.157664,21.007199,21.150093,21.195151,21.057548,21.110307,21.2287,21.306822,21.185397,21.200393
1518049154.44287,1518049154.11366,21.144451,21.157083,21.167745,21.128786,21.161174,21.23473,21.164483,21.017948,21.161846,21.207094,21.069222,21.120206,21.240828,21.318485,21.192431,21.209834
1518049214.85516,1518049214.48776,21.155506,21.16288,21.1741,21.139233,21.169425,21.245135,21.173642,21.027345,21.171572,21.217687,21.078535,21.126402,21.251204,21.323675,21.200411,21.21941
1518049275.19942,1518049274.86316,21.159416,21.173799,21.184038,21.14604,21.177676,21.251081,21.183335,21.033632,21.179069,21.223826,21.086565,21.136234,21.259694,21.337562,21.214613,21.225141
1518049335.57577,1518049335.24054,21.167303,21.178787,21.191474,21.156621,21.186332,21.261621,21.188082,21.045327,21.188457,21.233812,21.096148,21.149298,21.26724,21.34828,21.218806,21.235728
1518049395.96087,1518049395.62809,21.17802,21.192201,21.200802,21.160935,21.195056,21.269256,21.199379,21.049315,21.197102,21.238939,21.099926,21.152934,21.273505,21.353066,21.227664,21.244562
1518049456.34353,1518049456.00431,21.179435,21.193751,21.206954,21.16727,21.203442,21.279864,21.204928,21.060672,21.203316,21.246361,21.107281,21.157176,21.280916,21.362637,21.231519,21.251102
1518049516.71163,1518049516.3807,21.18658,21.19611,21.215066,21.174616,21.208649,21.285066,21.21315,21.06831,21.211961,21.255873,21.11187,21.170441,21.289742,21.370726,21.241054,21.260205
1518049577.09543,1518049576.75537,21.191366,21.207568,21.221758,21.1794,21.215073,21.292565,21.2195,21.07338,21.21993,21.259584,21.12631,21.172057,21.295334,21.375579,21.247816,21.265127
1518049637.46368,1518049637.12965,21.196354,21.211949,21.23068,21.185196,21.224811,21.293714,21.224982,21.079599,21.227764,21.26579,21.131303,21.182966,21.304496,21.3836,21.255795,21.271196
1518049697.83964,1518049697.50716,21.205655,21.218419,21.233857,21.196046,21.228259,21.304321,21.231064,21.08967,21.231411,21.277731,21.133799,21.18714,21.309683,21.391014,21.258094,21.277938
1518049758.22308,1518049757.88523,21.209092,21.22772,21.244131,21.198944,21.233331,21.308239,21.239754,21.093117,21.238704,21.279485,21.142166,21.195759,21.318373,21.397148,21.263909,21.285085
1518049818.6067,1518049818.27527,21.211519,21.228731,21.252107,21.203661,21.241175,21.318846,21.24724,21.101364,21.245593,21.286029,21.146687,21.201415,21.322078,21.403011,21.272159,21.288726
1518049878.99537,1518049878.66142,21.22028,21.231764,21.254878,21.214443,21.244285,21.322021,21.25232,21.110556,21.2514,21.288795,21.154783,21.204781,21.329893,21.410021,21.279664,21.296884
1518049939.38374,1518049939.05004,21.229851,21.23938,21.262786,21.219497,21.252467,21.330195,21.259806,21.115017,21.25525,21.299925,21.162002,21.215621,21.336562,21.416828,21.283992,21.306998
1518049999.73343,1518049999.39999,21.230322,21.244165,21.270694,21.225763,21.261257,21.33614,21.264285,21.120897,21.265311,21.304243,21.163757,21.221613,21.340199,21.422894,21.290145,21.307537
1518050060.12371,1518050059.78853,21.234029,21.250163,21.272114,21.228391,21.265044,21.341409,21.268896,21.127048,21.268755,21.310651,21.170436,21.225316,21.348081,21.429633,21.296433,21.313874
1518050120.51633,1518050120.17642,21.238949,21.2567,21.278805,21.235265,21.266464,21.342355,21.27939,21.129413,21.272334,21.314563,21.174686,21.231308,21.355019,21.435564,21.299949,21.318796
1518050180.9068,1518050180.57027,21.248384,21.259867,21.283806,21.244698,21.27424,21.349921,21.281462,21.136645,21.279019,21.321376,21.180624,21.234675,21.359936,21.439068,21.30698,21.327493
1518050241.26919,1518050240.93249,21.250608,21.269437,21.289078,21.242744,21.281271,21.35904,21.286942,21.143403,21.284624,21.327042,21.180354,21.241542,21.364719,21.444864,21.31151,21.329381
1518050301.63881,1518050301.30671,21.253506,21.270178,21.294417,21.251706,21.285058,21.363026,21.29396,21.14827,21.290769,21.331225,21.190676,21.246389,21.368356,21.446414,21.315364,21.336459
1518050361.96907,1518050361.64071,21.261256,21.274087,21.297526,21.256355,21.289791,21.365255,21.298237,21.15246,21.298467,21.335002,21.195803,21.250967,21.37489,21.459623,21.32199,21.342392
1518050422.29264,1518050421.9637,21.263278,21.282173,21.305231,21.262756,21.29716,21.371672,21.300443,21.159015,21.297994,21.339319,21.199244,21.257565,21.377988,21.459353,21.32652,21.344752
1518050482.68113,1518050482.34838,21.266917,21.284532,21.309691,21.266462,21.301284,21.378629,21.308129,21.160705,21.306232,21.344175,21.204641,21.261537,21.38405,21.465823,21.329292,21.347853
1518050543.06514,1518050542.73449,21.271971,21.288373,21.314219,21.268079,21.307437,21.378697,21.313475,21.169153,21.309473,21.349234,21.204236,21.264768,21.389304,21.468047,21.331658,21.35419
1518050603.40912,1518050603.08077,21.275341,21.291338,21.318409,21.276636,21.309262,21.385992,21.318287,21.173883,21.312916,21.354293,21.211724,21.270288,21.393211,21.473977,21.340041,21.354729
1518050663.76818,1518050663.44246,21.281001,21.29619,21.3251,21.280005,21.31697,21.387951,21.321762,21.174627,21.318926,21.360363,21.216986,21.276078,21.397184,21.48085,21.342408,21.362751
1518050724.15602,1518050723.82429,21.287134,21.300098,21.3276,21.284249,21.318863,21.392747,21.326373,21.180438,21.322572,21.360296,21.216784,21.282137,21.400822,21.484759,21.344909,21.366054
1518050784.52843,1518050784.20263,21.288886,21.30367,21.330844,21.287618,21.325691,21.398218,21.331051,21.187669,21.327298,21.367513,21.222316,21.280319,21.405267,21.490689,21.350791,21.369627
1518050844.90309,1518050844.57695,21.294883,21.311015,21.335845,21.292469,21.327584,21.403081,21.334059,21.195306,21.333982,21.368255,21.230208,21.285772,21.412339,21.493789,21.353968,21.37293
1518050905.28843,1518050904.9586,21.294614,21.316069,21.340981,21.297185,21.331573,21.40504,21.340742,21.194022,21.338371,21.374864,21.230006,21.291494,21.415908,21.492778,21.35674,21.377379
1518050965.66722,1518050965.3417,21.297916,21.317821,21.34659,21.301228,21.34097,21.413077,21.344952,21.200239,21.337426,21.379653,21.237157,21.294186,21.416313,21.499718,21.362486,21.382704
1518051026.05254,1518051025.72391,21.303374,21.320785,21.349225,21.300958,21.337387,21.415239,21.34435,21.202739,21.340329,21.380665,21.236954,21.298764,21.424125,21.501201,21.364176,21.38776
1518051086.43971,1518051086.11033,21.307619,21.321998,21.353955,21.305472,21.343404,21.418886,21.351033,21.202739,21.343502,21.384509,21.241204,21.303812,21.425068,21.506524,21.368706,21.392546
1518051146.80683,1518051146.47576,21.310853,21.324626,21.354496,21.30783,21.347933,21.421723,21.35531,21.211929,21.350321,21.388354,21.24714,21.30637,21.432611,21.510096,21.373979,21.390052
1518051207.14129,1518051206.81574,21.309169,21.33096,21.361389,21.314702,21.353003,21.424694,21.358851,21.215308,21.354642,21.391861,21.247343,21.309534,21.434564,21.512723,21.377156,21.39477
1518051267.51907,1518051267.19549,21.313549,21.334531,21.366727,21.319149,21.355099,21.427734,21.363395,21.2172,21.35741,21.399617,21.252132,21.315189,21.437123,21.516093,21.37621,21.395579
1518051327.90762,1518051327.57768,21.315772,21.333857,21.370511,21.320833,21.355234,21.434082,21.363596,21.220916,21.359503,21.402719,21.255977,21.314987,21.443117,21.517979,21.379184,21.400567
1518051388.24762,1518051387.92249,21.321635,21.335407,21.374498,21.322989,21.361318,21.432326,21.370144,21.219362,21.364769,21.400358,21.2551,21.318554,21.440558,21.521887,21.384795,21.401511
1518051448.65496,1518051448.29248,21.319276,21.339046,21.376255,21.32474,21.364901,21.438202,21.375691,21.22666,21.36585,21.405686,21.258338,21.324478,21.443993,21.527008,21.387229,21.404544
1518051508.94971,1518051508.61871,21.322511,21.339517,21.379295,21.331342,21.363144,21.437392,21.375757,21.228349,21.370373,21.405889,21.260564,21.319564,21.450054,21.524785,21.38804,21.406567
1518051569.32824,1518051569.00238,21.323993,21.341943,21.381255,21.327772,21.366524,21.44347,21.378364,21.231323,21.371588,21.40744,21.263667,21.326093,21.451468,21.526806,21.39142,21.407982
1518051629.7129,1518051629.38719,21.323184,21.341337,21.382742,21.331006,21.367943,21.443538,21.377161,21.23139,21.374019,21.412633,21.263195,21.325083,21.450189,21.531455,21.392028,21.409465
1518051690.0509,1518051689.72744,21.321702,21.340393,21.382809,21.329119,21.368078,21.447252,21.381103,21.234093,21.376044,21.412768,21.266702,21.328382,21.451872,21.530377,21.394259,21.413307
1518051750.40502,1518051750.08069,21.324667,21.339652,21.388823,21.330197,21.371323,21.444889,21.381437,21.23389,21.375639,21.41587,21.266095,21.329324,21.45524,21.532466,21.393718,21.409667
1518051810.80627,1518051810.46472,21.321433,21.336485,21.386255,21.329793,21.373284,21.44813,21.380903,21.236526,21.373614,21.414184,21.268186,21.327574,21.453287,21.535161,21.395002,21.411824
1518051871.19508,1518051870.8488,21.321635,21.3379,21.389904,21.330669,21.372743,21.447117,21.383108,21.240715,21.376787,21.414858,21.262992,21.330536,21.453354,21.535026,21.394191,21.410206
1518051931.53885,1518051931.21247,21.322241,21.336687,21.394026,21.330736,21.371594,21.450967,21.383241,21.239499,21.377597,21.418298,21.26994,21.332555,21.451536,21.534555,21.393312,21.410611
1518051992.00357,1518051991.59714,21.316716,21.333723,21.39085,21.332016,21.37227,21.446239,21.383843,21.240039,21.380635,21.414656,21.267647,21.328247,21.453152,21.531321,21.393786,21.4127
1518052052.29563,1518052051.95472,21.318535,21.334194,21.39085,21.329523,21.373892,21.446172,21.382573,21.237877,21.377597,21.415195,21.267107,21.330872,21.452681,21.53186,21.39818,21.409263
1518052112.66879,1518052112.34112,21.315435,21.332847,21.390783,21.328513,21.372405,21.443335,21.379967,21.24058,21.377867,21.414589,21.265623,21.327372,21.454162,21.535161,21.394597,21.407645
1518052173.04825,1518052172.72564,21.314829,21.333318,21.395512,21.329928,21.371053,21.445564,21.381036,21.239566,21.378474,21.413375,21.266635,21.327978,21.451536,21.53314,21.392839,21.411285
1518052233.40443,1518052233.08071,21.310382,21.328669,21.385782,21.329591,21.371661,21.445429,21.382306,21.237674,21.375774,21.414993,21.264476,21.323737,21.447091,21.530579,21.391825,21.407578
1518052293.73745,1518052293.41245,21.310921,21.3284,21.388688,21.322315,21.369228,21.442998,21.376559,21.237404,21.374086,21.413509,21.260631,21.327641,21.447158,21.528625,21.388378,21.405623
1518052354.10471,1518052353.78251,21.305463,21.323683,21.385107,21.319283,21.370106,21.441377,21.373953,21.23862,21.375571,21.411621,21.262992,21.323939,21.447764,21.526671,21.38804,21.401781
1518052414.48693,1518052414.15661,21.30115,21.324357,21.383958,21.321035,21.365577,21.438067,21.378631,21.233417,21.373479,21.408721,21.25827,21.319025,21.447226,21.526065,21.387161,21.399893
1518052474.84942,1518052474.51974,21.302026,21.322133,21.387066,21.318542,21.365307,21.435028,21.373953,21.233215,21.371858,21.410542,21.255168,21.318689,21.443185,21.525998,21.384187,21.399489
1518052535.18746,1518052534.85575,21.29677,21.317012,21.382201,21.317532,21.361724,21.435028,21.374488,21.230714,21.374356,21.403191,21.255437,21.318083,21.440962,21.525256,21.382361,21.397534
1518052595.56313,1518052595.23538,21.294748,21.314586,21.381863,21.316454,21.359831,21.435163,21.372483,21.230241,21.366592,21.404607,21.253818,21.316467,21.438807,21.524919,21.381415,21.395984
1518052655.93548,1518052655.60869,21.291581,21.31115,21.378012,21.312614,21.35902,21.429692,21.367137,21.226593,21.367605,21.398807,21.249771,21.313708,21.434632,21.521887,21.376818,21.393759
1518052716.31254,1518052715.98288,21.288751,21.307646,21.376052,21.309649,21.356586,21.429422,21.370412,21.225106,21.362744,21.399684,21.245454,21.311621,21.437258,21.517912,21.374452,21.389715
1518052776.64526,1518052776.318,21.284034,21.305894,21.373282,21.308302,21.352598,21.425843,21.362593,21.223484,21.361596,21.39557,21.243295,21.310005,21.436854,21.517238,21.370801,21.390524
1518052837.0213,1518052836.6927,21.284034,21.305826,21.370646,21.307628,21.35057,21.424897,21.362393,21.220106,21.357478,21.394491,21.241272,21.306774,21.431601,21.512589,21.371004,21.384053
1518052897.37085,1518052897.0397,21.278171,21.302457,21.369295,21.305876,21.346446,21.420439,21.35845,21.220714,21.357073,21.390984,21.239788,21.306976,21.428031,21.514947,21.365393,21.382637
1518052957.73469,1518052957.39996,21.282147,21.30057,21.366186,21.30244,21.348609,21.418683,21.356847,21.218822,21.355723,21.385251,21.238911,21.304351,21.425809,21.510096,21.364447,21.381693
1518053019.34783,1518053017.7325,21.276419,21.29646,21.362537,21.30116,21.341781,21.416725,21.354842,21.215713,21.355453,21.3895,21.233447,21.301995,21.428099,21.508074,21.359782,21.376435
1518053079.33712,1518053078.11724,21.275812,21.297875,21.362267,21.301228,21.339212,21.415576,21.353372,21.214835,21.34519,21.382418,21.229736,21.297754,21.423115,21.507939,21.357551,21.374211
1518053139.34355,1518053138.47374,21.272106,21.298414,21.360916,21.300958,21.34293,21.412875,21.351434,21.211253,21.346405,21.380665,21.227645,21.296946,21.422374,21.500999,21.357957,21.37448
1518053199.34791,1518053198.84835,21.269208,21.297605,21.358077,21.297455,21.336778,21.412537,21.349897,21.212132,21.347621,21.378979,21.22805,21.296071,21.421903,21.501875,21.356402,21.373537
1518053259.53956,1518053259.20249,21.269478,21.296527,21.356996,21.294962,21.334277,21.407944,21.346622,21.207131,21.348431,21.378507,21.222721,21.294792,21.420152,21.503222,21.351737,21.37266
